date,county,state,fips,cases,deaths,day_num,new_cases,cases_growth,new_deaths,deaths_growth
2020-03-22,Washington,Oregon,41067.0,55,1,0,13,0.30952380952380953,0,0.0
2020-03-22,Montgomery,Pennsylvania,42091.0,110,1,2,33,0.42857142857142855,1,
2020-03-22,Philadelphia,Pennsylvania,42101.0,91,0,1,22,0.3188405797101449,0,
2020-03-22,Davidson,Tennessee,47037.0,167,2,4,27,0.19285714285714287,0,0.0
2020-03-22,Shelby,Tennessee,47157.0,66,0,0,24,0.5714285714285714,0,
2020-03-22,Williamson,Tennessee,47187.0,48,0,0,1,0.02127659574468085,0,
2020-03-22,Bexar,Texas,48029.0,50,1,1,0,0.0,1,
2020-03-22,Dallas,Texas,48113.0,132,2,3,37,0.3894736842105263,1,1.0
2020-03-22,Harris,Texas,48201.0,74,1,2,6,0.08823529411764706,0,0.0
2020-03-22,Travis,Texas,48453.0,79,0,1,17,0.27419354838709675,0,
2020-03-22,Salt Lake,Utah,49035.0,84,0,1,24,0.4,0,
2020-03-22,Summit,Utah,49043.0,50,0,0,15,0.42857142857142855,0,
2020-03-22,King,Washington,53033.0,1036,77,17,101,0.10802139037433155,1,0.013157894736842105
2020-03-22,Pierce,Washington,53053.0,107,1,4,12,0.12631578947368421,0,0.0
2020-03-22,Snohomish,Washington,53061.0,480,10,12,34,0.07623318385650224,1,0.1111111111111111
2020-03-22,Dane,Wisconsin,55025.0,61,0,1,12,0.24489795918367346,0,
2020-03-22,Milwaukee,Wisconsin,55079.0,183,2,3,57,0.4523809523809524,0,0.0
2020-03-23,Jefferson,Alabama,1073.0,86,0,3,15,0.2112676056338028,0,
2020-03-23,Maricopa,Arizona,4013.0,139,2,2,58,0.7160493827160493,0,0.0
2020-03-23,Pulaski,Arkansas,5119.0,54,0,1,2,0.038461538461538464,0,
2020-03-23,Alameda,California,6001.0,139,1,6,12,0.09448818897637795,1,
2020-03-23,Contra Costa,California,6013.0,71,1,2,10,0.16393442622950818,0,0.0
2020-03-23,Los Angeles,California,6037.0,536,7,9,115,0.27315914489311166,2,0.4
2020-03-23,Orange,California,6059.0,125,0,4,30,0.3157894736842105,0,
2020-03-23,Riverside,California,6065.0,48,6,0,3,0.06666666666666667,0,0.0
2020-03-23,Sacramento,California,6067.0,87,4,3,35,0.6730769230769231,1,0.3333333333333333
2020-03-23,San Diego,California,6073.0,230,0,7,25,0.12195121951219512,0,
2020-03-23,San Francisco,California,6075.0,134,0,5,23,0.2072072072072072,0,
2020-03-23,San Joaquin,California,6077.0,51,2,0,10,0.24390243902439024,0,0.0
2020-03-23,San Mateo,California,6081.0,142,1,6,25,0.21367521367521367,0,0.0
2020-03-23,Santa Clara,California,6085.0,321,11,12,18,0.0594059405940594,0,0.0
2020-03-23,Arapahoe,Colorado,8005.0,58,0,0,13,0.28888888888888886,0,
2020-03-23,Denver,Colorado,8031.0,148,0,4,23,0.184,0,
2020-03-23,Douglas,Colorado,8035.0,48,0,0,15,0.45454545454545453,0,
2020-03-23,Eagle,Colorado,8037.0,92,1,4,12,0.15,0,0.0
2020-03-23,El Paso,Colorado,8041.0,69,4,1,18,0.35294117647058826,1,0.3333333333333333
2020-03-23,Jefferson,Colorado,8059.0,55,0,1,4,0.0784313725490196,0,
2020-03-23,Weld,Colorado,8123.0,50,2,0,13,0.35135135135135137,0,0.0
2020-03-23,Fairfield,Connecticut,9001.0,270,6,6,62,0.2980769230769231,1,0.2
2020-03-23,Hartford,Connecticut,9003.0,61,2,1,7,0.12962962962962962,1,1.0
2020-03-23,New Castle,Delaware,10003.0,58,0,0,19,0.48717948717948717,0,
2020-03-23,District of Columbia,District of Columbia,11001.0,138,2,4,22,0.1896551724137931,0,0.0
2020-03-23,Broward,Florida,12011.0,262,3,6,45,0.2073732718894009,0,0.0
2020-03-23,Duval,Florida,12031.0,50,3,0,11,0.28205128205128205,1,0.5
2020-03-23,Hillsborough,Florida,12057.0,75,0,1,17,0.29310344827586204,0,
2020-03-23,Miami-Dade,Florida,12086.0,277,0,5,49,0.2149122807017544,0,
2020-03-23,Palm Beach,Florida,12099.0,88,3,2,18,0.2571428571428571,2,2.0
2020-03-23,Bartow,Georgia,13015.0,61,1,3,5,0.08928571428571429,0,0.0
2020-03-23,Cobb,Georgia,13067.0,79,5,3,12,0.1791044776119403,0,0.0
2020-03-23,DeKalb,Georgia,13089.0,74,0,1,21,0.39622641509433965,0,
2020-03-23,Dougherty,Georgia,13095.0,69,6,1,17,0.3269230769230769,0,0.0
2020-03-23,Fulton,Georgia,13121.0,152,3,5,41,0.36936936936936937,0,0.0
2020-03-23,Honolulu,Hawaii,15003.0,53,0,0,12,0.2926829268292683,0,
2020-03-23,Cook,Illinois,17031.0,922,9,9,117,0.1453416149068323,3,0.5
2020-03-23,DuPage,Illinois,17043.0,95,0,4,16,0.20253164556962025,0,
2020-03-23,Lake,Illinois,17097.0,96,0,3,27,0.391304347826087,0,
2020-03-23,Marion,Indiana,18097.0,110,3,1,28,0.34146341463414637,0,0.0
2020-03-23,Jefferson,Louisiana,22051.0,252,5,4,68,0.3695652173913043,2,0.6666666666666666
2020-03-23,Orleans,Louisiana,22071.0,567,20,9,116,0.2572062084257206,5,0.3333333333333333
2020-03-23,Cumberland,Maine,23005.0,66,0,1,10,0.17857142857142858,0,
2020-03-23,Montgomery,Maryland,24031.0,93,1,3,10,0.12048192771084337,0,0.0
2020-03-23,Essex,Massachusetts,25009.0,73,0,1,13,0.21666666666666667,0,
2020-03-23,Middlesex,Massachusetts,25017.0,232,1,11,33,0.1658291457286432,0,0.0
2020-03-23,Norfolk,Massachusetts,25021.0,82,0,4,7,0.09333333333333334,0,
2020-03-23,Suffolk,Massachusetts,25025.0,154,2,5,28,0.2222222222222222,0,0.0
2020-03-23,Macomb,Michigan,26099.0,175,2,4,35,0.25,1,1.0
2020-03-23,Oakland,Michigan,26125.0,329,4,4,52,0.18772563176895307,3,3.0
2020-03-23,Wayne,Michigan,26163.0,638,8,4,161,0.33752620545073375,3,0.6
2020-03-23,Hennepin,Minnesota,27053.0,89,0,2,32,0.5614035087719298,0,
2020-03-23,St. Louis,Missouri,29189.0,68,1,1,13,0.23636363636363636,0,0.0
2020-03-23,Douglas,Nebraska,31055.0,50,0,0,4,0.08695652173913043,0,
2020-03-23,Clark,Nevada,32003.0,151,4,5,25,0.1984126984126984,2,1.0
2020-03-23,Bergen,New Jersey,34003.0,609,12,7,152,0.33260393873085337,2,0.2
2020-03-23,Essex,New Jersey,34013.0,273,5,4,101,0.5872093023255814,1,0.25
2020-03-23,Hudson,New Jersey,34017.0,190,0,4,64,0.5079365079365079,0,
2020-03-23,Mercer,New Jersey,34021.0,50,0,0,10,0.25,0,
2020-03-23,Middlesex,New Jersey,34023.0,210,1,4,63,0.42857142857142855,0,0.0
2020-03-23,Monmouth,New Jersey,34025.0,238,2,3,80,0.5063291139240507,0,0.0
2020-03-23,Morris,New Jersey,34027.0,177,1,2,58,0.48739495798319327,0,0.0
2020-03-23,Ocean,New Jersey,34029.0,144,0,3,42,0.4117647058823529,0,
2020-03-23,Passaic,New Jersey,34031.0,141,2,3,46,0.4842105263157895,1,1.0
2020-03-23,Somerset,New Jersey,34035.0,67,2,1,16,0.3137254901960784,1,1.0
2020-03-23,Union,New Jersey,34039.0,189,1,2,65,0.5241935483870968,1,
2020-03-23,Albany,New York,36001.0,127,0,3,4,0.032520325203252036,0,
2020-03-23,Dutchess,New York,36027.0,100,0,2,18,0.21951219512195122,0,
2020-03-23,Erie,New York,36029.0,87,0,1,33,0.6111111111111112,0,
2020-03-23,Monroe,New York,36055.0,76,0,1,19,0.3333333333333333,0,
2020-03-23,Nassau,New York,36059.0,2442,9,10,542,0.28526315789473683,2,0.2857142857142857
2020-03-23,Onondaga,New York,36067.0,52,0,0,23,0.7931034482758621,0,
2020-03-23,Orange,New York,36071.0,389,0,4,142,0.5748987854251012,0,
2020-03-23,Rockland,New York,36087.0,592,5,4,137,0.3010989010989011,2,0.6666666666666666
2020-03-23,Saratoga,New York,36091.0,53,0,0,12,0.2926829268292683,0,
2020-03-23,Suffolk,New York,36103.0,1458,13,7,424,0.41005802707930367,1,0.08333333333333333
2020-03-23,Westchester,New York,36119.0,2894,0,16,1021,0.5451147891083823,0,
2020-03-23,Mecklenburg,North Carolina,37119.0,80,0,1,14,0.21212121212121213,0,
2020-03-23,Wake,North Carolina,37183.0,52,0,2,3,0.061224489795918366,0,
2020-03-23,Cuyahoga,Ohio,39035.0,149,1,4,24,0.192,0,0.0
2020-03-23,Washington,Oregon,41067.0,69,1,1,14,0.2545454545454545,0,0.0
2020-03-23,Allegheny,Pennsylvania,42003.0,48,1,0,8,0.2,0,0.0
2020-03-23,Delaware,Pennsylvania,42045.0,54,0,0,11,0.2558139534883721,0,
2020-03-23,Montgomery,Pennsylvania,42091.0,129,2,3,19,0.17272727272727273,1,1.0
2020-03-23,Philadelphia,Pennsylvania,42101.0,128,0,2,37,0.4065934065934066,0,
2020-03-23,Kershaw,South Carolina,45055.0,54,1,0,10,0.22727272727272727,1,
2020-03-23,Davidson,Tennessee,47037.0,184,2,5,17,0.10179640718562874,0,0.0
2020-03-23,Shelby,Tennessee,47157.0,66,0,1,0,0.0,0,
2020-03-23,Williamson,Tennessee,47187.0,48,0,1,0,0.0,0,
2020-03-23,Bexar,Texas,48029.0,50,1,2,0,0.0,0,0.0
2020-03-23,Dallas,Texas,48113.0,159,2,4,27,0.20454545454545456,0,0.0
2020-03-23,Harris,Texas,48201.0,78,1,3,4,0.05405405405405406,0,0.0
2020-03-23,Tarrant,Texas,48439.0,57,1,0,10,0.2127659574468085,0,0.0
2020-03-23,Travis,Texas,48453.0,79,0,2,0,0.0,0,
2020-03-23,Salt Lake,Utah,49035.0,112,0,2,28,0.3333333333333333,0,
2020-03-23,Summit,Utah,49043.0,73,0,1,23,0.46,0,
2020-03-23,King,Washington,53033.0,1166,88,18,130,0.12548262548262548,11,0.14285714285714285
2020-03-23,Pierce,Washington,53053.0,126,1,5,19,0.17757009345794392,0,0.0
2020-03-23,Snohomish,Washington,53061.0,518,10,13,38,0.07916666666666666,0,0.0
2020-03-23,Whatcom,Washington,53073.0,48,2,0,29,1.5263157894736843,0,0.0
2020-03-23,Dane,Wisconsin,55025.0,61,0,2,0,0.0,0,
2020-03-23,Milwaukee,Wisconsin,55079.0,206,3,4,23,0.12568306010928962,1,0.5
2020-03-24,Jefferson,Alabama,1073.0,91,0,4,5,0.05813953488372093,0,
2020-03-24,Maricopa,Arizona,4013.0,199,2,3,60,0.4316546762589928,0,0.0
2020-03-24,Pulaski,Arkansas,5119.0,64,1,2,10,0.18518518518518517,1,
2020-03-24,Alameda,California,6001.0,151,2,7,12,0.08633093525179857,1,1.0
2020-03-24,Contra Costa,California,6013.0,86,1,3,15,0.2112676056338028,0,0.0
2020-03-24,Los Angeles,California,6037.0,662,11,10,126,0.23507462686567165,4,0.5714285714285714
2020-03-24,Marin,California,6041.0,53,0,0,6,0.1276595744680851,0,
2020-03-24,Orange,California,6059.0,152,0,5,27,0.216,0,
2020-03-24,Riverside,California,6065.0,59,6,1,11,0.22916666666666666,0,0.0
2020-03-24,Sacramento,California,6067.0,87,4,4,0,0.0,0,0.0
2020-03-24,San Diego,California,6073.0,242,1,8,12,0.05217391304347826,1,
2020-03-24,San Francisco,California,6075.0,152,0,6,18,0.13432835820895522,0,
2020-03-24,San Joaquin,California,6077.0,60,2,1,9,0.17647058823529413,0,0.0
2020-03-24,San Mateo,California,6081.0,161,1,7,19,0.13380281690140844,0,0.0
2020-03-24,Santa Clara,California,6085.0,375,17,13,54,0.16822429906542055,6,0.5454545454545454
2020-03-24,Arapahoe,Colorado,8005.0,69,0,1,11,0.1896551724137931,0,
2020-03-24,Boulder,Colorado,8013.0,49,0,0,10,0.2564102564102564,0,
2020-03-24,Denver,Colorado,8031.0,176,0,5,28,0.1891891891891892,0,
2020-03-24,Douglas,Colorado,8035.0,53,0,1,5,0.10416666666666667,0,
2020-03-24,Eagle,Colorado,8037.0,96,1,5,4,0.043478260869565216,0,0.0
2020-03-24,El Paso,Colorado,8041.0,106,4,2,37,0.5362318840579711,0,0.0
2020-03-24,Jefferson,Colorado,8059.0,73,0,2,18,0.32727272727272727,0,
2020-03-24,Weld,Colorado,8123.0,76,2,1,26,0.52,0,0.0
2020-03-24,Fairfield,Connecticut,9001.0,384,7,7,114,0.4222222222222222,1,0.16666666666666666
2020-03-24,Hartford,Connecticut,9003.0,88,2,2,27,0.4426229508196721,0,0.0
2020-03-24,New Haven,Connecticut,9009.0,89,0,0,48,1.170731707317073,0,
2020-03-24,New Castle,Delaware,10003.0,71,0,1,13,0.22413793103448276,0,
2020-03-24,District of Columbia,District of Columbia,11001.0,183,2,5,45,0.32608695652173914,0,0.0
2020-03-24,Broward,Florida,12011.0,312,3,7,50,0.19083969465648856,0,0.0
2020-03-24,Duval,Florida,12031.0,50,3,1,0,0.0,0,0.0
2020-03-24,Hillsborough,Florida,12057.0,95,0,2,20,0.26666666666666666,0,
2020-03-24,Miami-Dade,Florida,12086.0,365,0,6,88,0.3176895306859206,0,
2020-03-24,Orange,Florida,12095.0,50,1,0,3,0.06382978723404255,0,0.0
2020-03-24,Palm Beach,Florida,12099.0,102,3,3,14,0.1590909090909091,0,0.0
2020-03-24,Bartow,Georgia,13015.0,76,1,4,15,0.2459016393442623,0,0.0
2020-03-24,Cobb,Georgia,13067.0,90,5,4,11,0.13924050632911392,0,0.0
2020-03-24,DeKalb,Georgia,13089.0,107,0,2,33,0.44594594594594594,0,
2020-03-24,Dougherty,Georgia,13095.0,101,6,2,32,0.463768115942029,0,0.0
2020-03-24,Fulton,Georgia,13121.0,191,4,6,39,0.2565789473684211,1,0.3333333333333333
2020-03-24,Honolulu,Hawaii,15003.0,58,0,1,5,0.09433962264150944,0,
2020-03-24,Cook,Illinois,17031.0,1194,12,10,272,0.2950108459869848,3,0.3333333333333333
2020-03-24,DuPage,Illinois,17043.0,103,1,5,8,0.08421052631578947,1,
2020-03-24,Lake,Illinois,17097.0,111,0,4,15,0.15625,0,
2020-03-24,Marion,Indiana,18097.0,161,6,2,51,0.4636363636363636,3,1.0
2020-03-24,East Baton Rouge,Louisiana,22033.0,58,2,0,15,0.3488372093023256,1,1.0
2020-03-24,Jefferson,Louisiana,22051.0,293,6,5,41,0.1626984126984127,1,0.2
2020-03-24,Orleans,Louisiana,22071.0,675,26,10,108,0.19047619047619047,6,0.3
2020-03-24,St. Tammany,Louisiana,22103.0,52,1,0,5,0.10638297872340426,1,
2020-03-24,Cumberland,Maine,23005.0,74,0,2,8,0.12121212121212122,0,
2020-03-24,Montgomery,Maryland,24031.0,107,1,4,14,0.15053763440860216,0,0.0
2020-03-24,Prince George's,Maryland,24033.0,63,2,0,16,0.3404255319148936,1,1.0
2020-03-24,Essex,Massachusetts,25009.0,118,0,2,45,0.6164383561643836,0,
2020-03-24,Middlesex,Massachusetts,25017.0,304,2,12,72,0.3103448275862069,1,1.0
2020-03-24,Norfolk,Massachusetts,25021.0,129,0,5,47,0.573170731707317,0,
2020-03-24,Plymouth,Massachusetts,25023.0,64,0,0,32,1.0,0,
2020-03-24,Suffolk,Massachusetts,25025.0,234,2,6,80,0.5194805194805194,0,0.0
2020-03-24,Worcester,Massachusetts,25027.0,73,0,0,31,0.7380952380952381,0,
2020-03-24,Macomb,Michigan,26099.0,225,3,5,50,0.2857142857142857,1,0.5
2020-03-24,Oakland,Michigan,26125.0,428,4,5,99,0.3009118541033435,0,0.0
2020-03-24,Washtenaw,Michigan,26161.0,50,3,0,8,0.19047619047619047,2,2.0
2020-03-24,Wayne,Michigan,26163.0,873,13,5,235,0.3683385579937304,5,0.625
2020-03-24,Hennepin,Minnesota,27053.0,103,0,3,14,0.15730337078651685,0,
2020-03-24,St. Louis,Missouri,29189.0,68,1,2,0,0.0,0,0.0
2020-03-24,Douglas,Nebraska,31055.0,52,0,1,2,0.04,0,
2020-03-24,Clark,Nevada,32003.0,249,6,6,98,0.6490066225165563,2,0.5
2020-03-24,Bergen,New Jersey,34003.0,701,14,8,92,0.1510673234811166,2,0.16666666666666666
2020-03-24,Camden,New Jersey,34007.0,51,1,0,18,0.5454545454545454,1,
2020-03-24,Essex,New Jersey,34013.0,342,8,5,69,0.25274725274725274,3,0.6
2020-03-24,Hudson,New Jersey,34017.0,234,3,5,44,0.23157894736842105,3,
2020-03-24,Mercer,New Jersey,34021.0,58,0,1,8,0.16,0,
2020-03-24,Middlesex,New Jersey,34023.0,277,1,5,67,0.319047619047619,0,0.0
2020-03-24,Monmouth,New Jersey,34025.0,288,4,4,50,0.21008403361344538,2,1.0
2020-03-24,Morris,New Jersey,34027.0,204,4,3,27,0.15254237288135594,3,3.0
2020-03-24,Ocean,New Jersey,34029.0,180,1,4,36,0.25,1,
2020-03-24,Passaic,New Jersey,34031.0,216,3,4,75,0.5319148936170213,1,0.5
2020-03-24,Somerset,New Jersey,34035.0,102,2,2,35,0.5223880597014925,0,0.0
2020-03-24,Union,New Jersey,34039.0,246,2,3,57,0.30158730158730157,1,1.0
2020-03-24,Albany,New York,36001.0,146,0,4,19,0.14960629921259844,0,
2020-03-24,Dutchess,New York,36027.0,124,0,3,24,0.24,0,
2020-03-24,Erie,New York,36029.0,107,0,2,20,0.22988505747126436,0,
2020-03-24,Monroe,New York,36055.0,96,0,2,20,0.2631578947368421,0,
2020-03-24,Nassau,New York,36059.0,2869,9,11,427,0.17485667485667486,0,0.0
2020-03-24,Onondaga,New York,36067.0,60,0,1,8,0.15384615384615385,0,
2020-03-24,Orange,New York,36071.0,498,0,5,109,0.2802056555269923,0,
2020-03-24,Putnam,New York,36079.0,67,0,0,22,0.4888888888888889,0,
2020-03-24,Rockland,New York,36087.0,671,5,5,79,0.13344594594594594,0,0.0
2020-03-24,Saratoga,New York,36091.0,60,0,1,7,0.1320754716981132,0,
2020-03-24,Suffolk,New York,36103.0,1880,13,8,422,0.289437585733882,0,0.0
2020-03-24,Westchester,New York,36119.0,3891,6,17,997,0.3445058742225294,6,
2020-03-24,Durham,North Carolina,37063.0,63,0,0,23,0.575,0,
2020-03-24,Mecklenburg,North Carolina,37119.0,104,0,2,24,0.3,0,
2020-03-24,Wake,North Carolina,37183.0,54,0,3,2,0.038461538461538464,0,
2020-03-24,Cuyahoga,Ohio,39035.0,167,2,5,18,0.12080536912751678,1,1.0
2020-03-24,Franklin,Ohio,39049.0,75,2,0,29,0.6304347826086957,0,0.0
2020-03-24,Washington,Oregon,41067.0,76,2,2,7,0.10144927536231885,1,1.0
2020-03-24,Allegheny,Pennsylvania,42003.0,58,2,1,10,0.20833333333333334,1,1.0
2020-03-24,Bucks,Pennsylvania,42017.0,65,0,0,22,0.5116279069767442,0,
2020-03-24,Delaware,Pennsylvania,42045.0,84,0,1,30,0.5555555555555556,0,
2020-03-24,Montgomery,Pennsylvania,42091.0,144,2,4,15,0.11627906976744186,0,0.0
2020-03-24,Philadelphia,Pennsylvania,42101.0,177,0,3,49,0.3828125,0,
2020-03-24,Kershaw,South Carolina,45055.0,58,1,1,4,0.07407407407407407,0,0.0
2020-03-24,Davidson,Tennessee,47037.0,253,2,6,69,0.375,0,0.0
2020-03-24,Shelby,Tennessee,47157.0,135,0,2,69,1.0454545454545454,0,
2020-03-24,Williamson,Tennessee,47187.0,64,0,2,16,0.3333333333333333,0,
2020-03-24,Bexar,Texas,48029.0,68,1,3,18,0.36,0,0.0
2020-03-24,Collin,Texas,48085.0,53,1,0,8,0.17777777777777778,0,0.0
2020-03-24,Dallas,Texas,48113.0,169,5,5,10,0.06289308176100629,3,1.5
2020-03-24,Harris,Texas,48201.0,134,1,4,56,0.717948717948718,0,0.0
2020-03-24,Tarrant,Texas,48439.0,57,1,1,0,0.0,0,0.0
2020-03-24,Travis,Texas,48453.0,79,0,3,0,0.0,0,
2020-03-24,Salt Lake,Utah,49035.0,127,0,3,15,0.13392857142857142,0,
2020-03-24,Summit,Utah,49043.0,90,0,2,17,0.2328767123287671,0,
2020-03-24,King,Washington,53033.0,1278,95,19,112,0.09605488850771869,7,0.07954545454545454
2020-03-24,Pierce,Washington,53053.0,138,1,6,12,0.09523809523809523,0,0.0
2020-03-24,Skagit,Washington,53057.0,48,1,0,3,0.06666666666666667,0,0.0
2020-03-24,Snohomish,Washington,53061.0,613,15,14,95,0.1833976833976834,5,0.5
2020-03-24,Whatcom,Washington,53073.0,64,2,1,16,0.3333333333333333,0,0.0
2020-03-24,Dane,Wisconsin,55025.0,72,0,3,11,0.18032786885245902,0,
2020-03-24,Milwaukee,Wisconsin,55079.0,243,3,5,37,0.1796116504854369,0,0.0
2020-03-25,Jefferson,Alabama,1073.0,129,0,5,38,0.4175824175824176,0,
2020-03-25,Maricopa,Arizona,4013.0,251,2,4,52,0.2613065326633166,0,0.0
2020-03-25,Pima,Arizona,4019.0,49,0,0,7,0.16666666666666666,0,
2020-03-25,Pulaski,Arkansas,5119.0,79,1,3,15,0.234375,0,0.0
2020-03-25,Alameda,California,6001.0,156,2,8,5,0.033112582781456956,0,0.0
2020-03-25,Contra Costa,California,6013.0,108,1,4,22,0.2558139534883721,0,0.0
2020-03-25,Los Angeles,California,6037.0,799,13,11,137,0.20694864048338368,2,0.18181818181818182
2020-03-25,Marin,California,6041.0,53,0,1,0,0.0,0,
2020-03-25,Orange,California,6059.0,187,1,6,35,0.23026315789473684,1,
2020-03-25,Riverside,California,6065.0,107,8,2,48,0.8135593220338984,2,0.3333333333333333
2020-03-25,Sacramento,California,6067.0,112,5,5,25,0.28735632183908044,1,0.25
2020-03-25,San Bernardino,California,6071.0,54,2,0,16,0.42105263157894735,1,1.0
2020-03-25,San Diego,California,6073.0,297,2,9,55,0.22727272727272727,1,1.0
2020-03-25,San Francisco,California,6075.0,181,1,7,29,0.19078947368421054,1,
2020-03-25,San Joaquin,California,6077.0,71,3,2,11,0.18333333333333332,1,0.5
2020-03-25,San Mateo,California,6081.0,165,5,8,4,0.024844720496894408,4,4.0
2020-03-25,Santa Clara,California,6085.0,459,18,14,84,0.224,1,0.058823529411764705
2020-03-25,Ventura,California,6111.0,50,1,0,11,0.28205128205128205,0,0.0
2020-03-25,Arapahoe,Colorado,8005.0,88,0,2,19,0.2753623188405797,0,
2020-03-25,Boulder,Colorado,8013.0,51,0,1,2,0.04081632653061224,0,
2020-03-25,Denver,Colorado,8031.0,214,3,6,38,0.2159090909090909,3,
2020-03-25,Douglas,Colorado,8035.0,58,0,2,5,0.09433962264150944,0,
2020-03-25,Eagle,Colorado,8037.0,120,1,6,24,0.25,0,0.0
2020-03-25,El Paso,Colorado,8041.0,122,5,3,16,0.1509433962264151,1,0.25
2020-03-25,Gunnison,Colorado,8051.0,52,1,0,12,0.3,0,0.0
2020-03-25,Jefferson,Colorado,8059.0,93,2,3,20,0.273972602739726,2,
2020-03-25,Weld,Colorado,8123.0,87,4,2,11,0.14473684210526316,2,1.0
2020-03-25,Fairfield,Connecticut,9001.0,546,12,8,162,0.421875,5,0.7142857142857143
2020-03-25,Hartford,Connecticut,9003.0,116,2,3,28,0.3181818181818182,0,0.0
2020-03-25,New Haven,Connecticut,9009.0,127,2,1,38,0.42696629213483145,2,
2020-03-25,New Castle,Delaware,10003.0,79,0,2,8,0.11267605633802817,0,
2020-03-25,District of Columbia,District of Columbia,11001.0,231,3,6,48,0.26229508196721313,1,0.5
2020-03-25,Broward,Florida,12011.0,412,3,8,100,0.32051282051282054,0,0.0
2020-03-25,Collier,Florida,12021.0,57,0,0,16,0.3902439024390244,0,
2020-03-25,Duval,Florida,12031.0,60,3,2,10,0.2,0,0.0
2020-03-25,Hillsborough,Florida,12057.0,123,0,3,28,0.29473684210526313,0,
2020-03-25,Lee,Florida,12071.0,52,3,0,18,0.5294117647058824,0,0.0
2020-03-25,Miami-Dade,Florida,12086.0,489,0,7,124,0.33972602739726027,0,
2020-03-25,Orange,Florida,12095.0,87,2,1,37,0.74,1,1.0
2020-03-25,Palm Beach,Florida,12099.0,139,3,4,37,0.3627450980392157,0,0.0
2020-03-25,Pinellas,Florida,12103.0,54,1,0,9,0.2,0,0.0
2020-03-25,Bartow,Georgia,13015.0,82,1,5,6,0.07894736842105263,0,0.0
2020-03-25,Carroll,Georgia,13045.0,50,0,0,24,0.9230769230769231,0,
2020-03-25,Cobb,Georgia,13067.0,109,5,5,19,0.2111111111111111,0,0.0
2020-03-25,DeKalb,Georgia,13089.0,125,0,3,18,0.16822429906542055,0,
2020-03-25,Dougherty,Georgia,13095.0,123,6,3,22,0.21782178217821782,0,0.0
2020-03-25,Fulton,Georgia,13121.0,204,4,7,13,0.06806282722513089,0,0.0
2020-03-25,Gwinnett,Georgia,13135.0,69,1,0,23,0.5,0,0.0
2020-03-25,Honolulu,Hawaii,15003.0,68,0,2,10,0.1724137931034483,0,
2020-03-25,Blaine,Idaho,16013.0,52,0,0,19,0.5757575757575758,0,
2020-03-25,Cook,Illinois,17031.0,1418,13,11,224,0.18760469011725292,1,0.08333333333333333
2020-03-25,DuPage,Illinois,17043.0,131,1,6,28,0.27184466019417475,0,0.0
2020-03-25,Lake,Illinois,17097.0,139,0,5,28,0.25225225225225223,0,
2020-03-25,Will,Illinois,17197.0,50,2,0,26,1.0833333333333333,1,1.0
2020-03-25,Marion,Indiana,18097.0,226,6,3,65,0.40372670807453415,0,0.0
2020-03-25,Ascension,Louisiana,22005.0,65,1,0,29,0.8055555555555556,0,0.0
2020-03-25,Caddo,Louisiana,22017.0,93,0,0,53,1.325,0,
2020-03-25,East Baton Rouge,Louisiana,22033.0,75,3,1,17,0.29310344827586204,1,0.5
2020-03-25,Jefferson,Louisiana,22051.0,359,7,6,66,0.22525597269624573,1,0.16666666666666666
2020-03-25,Orleans,Louisiana,22071.0,827,37,11,152,0.22518518518518518,11,0.4230769230769231
2020-03-25,St. Tammany,Louisiana,22103.0,67,1,1,15,0.28846153846153844,0,0.0
2020-03-25,Cumberland,Maine,23005.0,87,0,3,13,0.17567567567567569,0,
2020-03-25,Baltimore,Maryland,24005.0,51,1,0,9,0.21428571428571427,0,0.0
2020-03-25,Baltimore city,Maryland,24510.0,53,0,0,12,0.2926829268292683,0,
2020-03-25,Montgomery,Maryland,24031.0,127,1,5,20,0.18691588785046728,0,0.0
2020-03-25,Prince George's,Maryland,24033.0,76,2,1,13,0.20634920634920634,0,0.0
2020-03-25,Barnstable,Massachusetts,25001.0,51,1,0,11,0.275,1,
2020-03-25,Berkshire,Massachusetts,25003.0,71,2,0,34,0.918918918918919,0,0.0
2020-03-25,Bristol,Massachusetts,25005.0,67,0,0,36,1.1612903225806452,0,
2020-03-25,Essex,Massachusetts,25009.0,177,0,3,59,0.5,0,
2020-03-25,Middlesex,Massachusetts,25017.0,446,2,13,142,0.46710526315789475,0,0.0
2020-03-25,Norfolk,Massachusetts,25021.0,222,1,6,93,0.7209302325581395,1,
2020-03-25,Plymouth,Massachusetts,25023.0,101,0,1,37,0.578125,0,
2020-03-25,Suffolk,Massachusetts,25025.0,342,2,7,108,0.46153846153846156,0,0.0
2020-03-25,Worcester,Massachusetts,25027.0,129,2,1,56,0.7671232876712328,2,
2020-03-25,Macomb,Michigan,26099.0,281,7,6,56,0.24888888888888888,4,1.3333333333333333
2020-03-25,Oakland,Michigan,26125.0,543,10,6,115,0.26869158878504673,6,1.5
2020-03-25,Washtenaw,Michigan,26161.0,72,3,1,22,0.44,0,0.0
2020-03-25,Wayne,Michigan,26163.0,1122,21,6,249,0.2852233676975945,8,0.6153846153846154
2020-03-25,Hennepin,Minnesota,27053.0,111,0,4,8,0.07766990291262135,0,
2020-03-25,St. Louis,Missouri,29189.0,129,1,3,61,0.8970588235294118,0,0.0
